callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
SWA3314,,abeb9f,N8673F,B738,KLGA,KDAL,2018-12-31 20:39:45+00:00,2019-01-01 00:12:34+00:00,2019-01-01 00:00:00+00:00,40.77104187,-73.85449219,0,32.86532593,-96.8796936,274.32
EJA526,,a6a0a7,N526QS,C68A,,IN90,2018-12-31 20:39:59+00:00,2019-01-01 00:15:52+00:00,2019-01-01 00:00:00+00:00,27.1483806,-76.38239347,13106.4,41.20389777,-87.41971103,2659.38
ASA1144,,accee2,N924VA,,KSEA,KAUS,2018-12-31 20:40:03+00:00,2019-01-01 00:12:58+00:00,2019-01-01 00:00:00+00:00,47.4276061,-122.307974,0,30.23735046,-97.68003576,304.8
DAL305,,a32e88,N304DQ,B737,KSNA,KJFK,2018-12-31 20:40:11+00:00,2019-01-01 01:11:51+00:00,2019-01-01 00:00:00+00:00,33.69665114,-117.8558922,304.8,40.66007996,-73.7432251,76.2
QTR142,,06a107,A7-ALS,A359,,OTHH,2018-12-31 20:40:55+00:00,2019-01-01 02:19:24+00:00,2019-01-01 00:00:00+00:00,41.28936768,2.313183871,1828.8,25.23394775,51.61488851,83.82
UAL2060,,a8856d,N64809,B739,KLDJ,KSAT,2018-12-31 20:40:56+00:00,2019-01-01 00:33:25+00:00,2019-01-01 00:00:00+00:00,40.64001051,-74.24454429,914.4,29.58404024,-98.5303991,609.6
GTI3159,,a04c67,N1181A,B763,71KY,KVUO,2018-12-31 20:41:14+00:00,2019-01-01 00:51:47+00:00,2019-01-01 00:00:00+00:00,39.04623413,-84.77755339,1524,45.60214233,-122.639443,-38.1
QJE1935,,7c4518,VH-NXM,B712,,YPPH,2018-12-31 20:41:19+00:00,2019-01-01 04:13:59+00:00,2019-01-01 00:00:00+00:00,-17.25558472,144.9796817,5791.2,-31.92741394,115.9688232,76.2
UPS2952,,a3d1b1,N345UP,B763,,KSJC,2018-12-31 20:41:20+00:00,2019-01-01 01:01:58+00:00,2019-01-01 00:00:00+00:00,38.25341693,-85.60630467,4572,37.35458633,-121.9210152,15.24
SWG521,,c03435,,,CYYZ,,2018-12-31 20:41:49+00:00,2019-01-01 01:07:17+00:00,2019-01-01 00:00:00+00:00,43.67779541,-79.59914097,0,26.21347046,-100.9112376,11574.78
AFL272,,424403,VQ-BIL,B77W,UUEE,,2018-12-31 20:42:18+00:00,2019-01-01 01:56:57+00:00,2019-01-01 00:00:00+00:00,55.96499634,37.37249201,304.8,28.01760399,79.29231531,10668
ASA1390,,ab8cda,N843VA,A320,KSFO,K1L0,2018-12-31 20:42:23+00:00,2019-01-01 00:18:26+00:00,2019-01-01 00:00:00+00:00,37.6244962,-122.3719323,0,30.19731942,-90.64171143,1996.44
ROU1826,,c0405a,C-FYJP,A319,KPSP,CYYZ,2018-12-31 20:42:23+00:00,2019-01-01 00:14:09+00:00,2019-01-01 00:00:00+00:00,33.83656311,-116.5137653,0,43.66734909,-79.67389788,312.42
UAL448,,a94b08,N69816,B739,KBOS,KDEN,2018-12-31 20:42:35+00:00,2019-01-01 01:09:23+00:00,2019-01-01 00:00:00+00:00,42.35643807,-71.01517788,0,39.84582933,-104.6415405,1554.48
ASA170,,a5ec61,N481AS,B739,KSEA,0WI5,2018-12-31 20:43:06+00:00,2019-01-01 00:08:25+00:00,2019-01-01 00:00:00+00:00,47.43200684,-122.3083878,0,42.83592612,-87.91377476,876.3
UAL1973,,a2bb89,N27509,,KIAH,KSFO,2018-12-31 20:43:22+00:00,2019-01-01 00:27:06+00:00,2019-01-01 00:00:00+00:00,29.94511414,-95.3390862,304.8,37.61793234,-122.3676333,-45.72
QTR55MZ,,06a2af,A7-BEK,B77W,LFPG,OTHH,2018-12-31 20:43:25+00:00,2019-01-01 02:32:59+00:00,2019-01-01 00:00:00+00:00,49.01936677,2.489270662,0,25.22657776,51.63945516,91.44
JAI12,,8001cd,VT-JGS,B738,VABB,,2018-12-31 20:43:27+00:00,2019-01-01 01:22:10+00:00,2019-01-01 00:00:00+00:00,19.08855891,72.85198975,0,1.736801147,102.8916181,7482.84
DAL78,,ab599b,N830NW,A333,KLAX,EHAM,2018-12-31 20:43:47+00:00,2019-01-01 07:08:24+00:00,2019-01-01 00:00:00+00:00,33.94645044,-118.4414864,304.8,52.31349564,4.771575928,-121.92
JTG260,,45ab49,,,,EKCH,2018-12-31 20:44:05+00:00,2019-01-01 00:28:15+00:00,2019-01-01 00:00:00+00:00,34.73446655,-10.88879644,10972.8,55.66621399,12.7306574,335.28
EVA007,,899035,B-16730,B77W,KSFO,RCTP,2018-12-31 20:44:55+00:00,2019-01-01 10:38:47+00:00,2019-01-01 00:00:00+00:00,37.62130737,-122.3710405,0,25.02154541,121.1508687,365.76
ETD4,,896355,A6-ETR,B77W,EDDM,OMAA,2018-12-31 20:45:26+00:00,2019-01-01 01:59:29+00:00,2019-01-01 00:00:00+00:00,48.34712918,11.80401451,0,24.40258996,54.69413901,144.78
JBU514,,ab0416,N809JB,A320,KLGB,KJFK,2018-12-31 20:45:45+00:00,2019-01-01 01:27:44+00:00,2019-01-01 00:00:00+00:00,33.81962585,-118.1535308,0,40.66054005,-73.74285611,91.44
ASA29,,a4ce21,N409AS,B739,KORD,KSEA,2018-12-31 20:45:45+00:00,2019-01-01 00:32:12+00:00,2019-01-01 00:00:00+00:00,41.9691925,-87.86902688,609.6,47.41557312,-122.3183441,114.3
NWS3532,,42433e,,,,UUEE,2018-12-31 20:45:50+00:00,2019-01-01 00:27:12+00:00,2019-01-01 00:00:00+00:00,49.94151306,-10.87407965,10363.2,55.97731018,37.45439009,167.64
ACA979,,c03068,C-FSIP,,MMSD,CYVR,2018-12-31 20:45:50+00:00,2019-01-01 01:06:17+00:00,2019-01-01 00:00:00+00:00,23.17393675,-109.7232056,304.8,49.2020874,-123.1738516,-167.64
UAL2163,,a0a903,N14118,B752,KSAN,KEWR,2018-12-31 20:45:57+00:00,2019-01-01 00:53:50+00:00,2019-01-01 00:00:00+00:00,32.73660278,-117.2019836,0,40.7333012,-74.1388633,198.12
UAE3PJ,,8963f3,,,LEMD,OMDB,2018-12-31 20:45:58+00:00,2019-01-01 03:18:59+00:00,2019-01-01 00:00:00+00:00,40.53025818,-3.559448242,304.8,25.24078628,55.37380147,-68.58
JAL69,,86d996,JA834J,B788,KLAX,RJBB,2018-12-31 20:46:14+00:00,2019-01-01 09:08:18+00:00,2019-01-01 00:00:00+00:00,33.94631079,-118.4406281,304.8,34.45001221,135.2381679,-99.06
CPA838,,780a96,B-KQX,B77W,VABB,CYVR,2018-12-31 20:46:55+00:00,2019-01-01 18:43:58+00:00,2019-01-01 00:00:00+00:00,19.08874512,72.86876887,-304.8,49.2036438,-123.1874437,-160.02
CSZ9057,,780bed,B-1937,B738,,RJBB,2018-12-31 20:47:11+00:00,2019-01-01 09:05:55+00:00,2019-01-01 00:00:00+00:00,15.87533569,104.1727006,8839.2,34.45037842,135.2386665,-83.82
DAL41,,a15397,N185DN,B763,KJFK,KLAX,2018-12-31 20:47:20+00:00,2019-01-01 02:44:28+00:00,2019-01-01 00:00:00+00:00,40.61580335,-73.79291881,304.8,33.95403846,-118.3834076,152.4
DAL2891,,a79ea8,N590NW,B753,,KLAX,2018-12-31 20:47:35+00:00,2019-01-01 01:07:26+00:00,2019-01-01 00:00:00+00:00,33.69868469,-85.21315594,4876.8,33.95558167,-118.3683247,213.36
TAM8065,,e48df5,PT-MUJ,B77W,LEMD,SBGR,2018-12-31 20:47:57+00:00,2019-01-01 06:51:30+00:00,2019-01-01 00:00:00+00:00,40.54563904,-3.575012207,609.6,-23.44367981,-46.50512695,822.96
ASA1167,,abb810,N854VA,A320,KEWR,KLAX,2018-12-31 20:47:58+00:00,2019-01-01 02:36:34+00:00,2019-01-01 00:00:00+00:00,40.65062442,-74.18405706,304.8,33.9357605,-118.3987614,53.34
VOI461,,a65220,N506VL,A320,MMTJ,MMTJ,2018-12-31 20:48:11+00:00,2019-01-01 04:00:55+00:00,2019-01-01 00:00:00+00:00,32.54223633,-116.9789063,0,32.54299358,-116.98472,152.4
FDX981,,adf493,N999FD,B752,KMEM,KHHR,2018-12-31 20:48:15+00:00,2019-01-01 00:39:46+00:00,2019-01-01 00:00:00+00:00,35.06277311,-90.01922607,609.6,33.9392395,-118.3645132,160.02
AAL615,,a0e250,N156UW,A321,KPHX,6NJ9,2018-12-31 20:48:25+00:00,2019-01-01 00:19:06+00:00,2019-01-01 00:00:00+00:00,33.4309845,-112.0247864,304.8,39.84805298,-75.33916308,266.7
AAL363,,ac8cf1,N908AN,B738,KLAX,KBNA,2018-12-31 20:48:33+00:00,2019-01-01 00:04:41+00:00,2019-01-01 00:00:00+00:00,33.93388367,-118.4383906,304.8,36.22709656,-86.64402008,746.76
UAL1127,,aaa267,N78448,B739,KFLL,KDEN,2018-12-31 20:48:50+00:00,2019-01-01 00:41:54+00:00,2019-01-01 00:00:00+00:00,26.07667923,-80.16642013,-304.8,39.87666321,-104.6870489,1546.86
UAE10,,89618d,A6-EEN,A388,EGKK,OMDB,2018-12-31 20:49:03+00:00,2019-01-01 03:17:58+00:00,2019-01-01 00:00:00+00:00,51.14321951,-0.224533081,0,25.24513891,55.36786781,
CCA940,,7810b8,B-1591,B789,LIRF,,2018-12-31 20:49:06+00:00,2019-01-01 03:37:51+00:00,2019-01-01 00:00:00+00:00,41.79701983,12.22427013,0,54.37166376,89.86749822,11269.98
JBU1323,,addadb,,,KJFK,KLAX,2018-12-31 20:49:27+00:00,2019-01-01 02:34:17+00:00,2019-01-01 00:00:00+00:00,40.61110157,-73.79635204,304.8,33.93869019,-118.3693897,114.3
AMX762,,0d0acd,,,SKBO,MMMX,2018-12-31 20:49:40+00:00,2019-01-01 00:59:58+00:00,2019-01-01 00:00:00+00:00,4.697539766,-74.15198491,2438.4,19.3994813,-99.13493208,2484.12
ACA008,,c01c52,C-FKSV,B789,CYVR,CYVR,2018-12-31 20:49:48+00:00,2019-01-01 22:25:50+00:00,2019-01-01 00:00:00+00:00,49.18639619,-123.1751693,-304.8,49.20552063,-123.2038527,-121.92
QXE2844,,a8758b,N644QX,,KSEA,KOKC,2018-12-31 20:49:49+00:00,2019-01-01 00:03:26+00:00,2019-01-01 00:00:00+00:00,47.43435617,-122.3083261,0,35.37793176,-97.60569471,388.62
DAL1938,,ac4d1a,N892DN,B739,KSFO,KMSP,2018-12-31 20:49:49+00:00,2019-01-01 00:03:23+00:00,2019-01-01 00:00:00+00:00,37.61480713,-122.3754234,-304.8,44.86690715,-93.18603516,304.8
SWA1470,,ad1e05,N944WN,B737,KLAX,KMDW,2018-12-31 20:49:59+00:00,2019-01-01 00:12:21+00:00,2019-01-01 00:00:00+00:00,33.94677631,-118.4373665,304.8,41.76247807,-87.72020917,457.2
SIA319,,76cef7,9V-SWW,B77W,EGLL,,2018-12-31 20:50:07+00:00,2019-01-01 08:34:30+00:00,2019-01-01 00:00:00+00:00,51.46475582,-0.48576355,-304.8,1.932616153,102.8489843,7528.56
DAL1784,,a364ea,N318DX,A321,KLAS,KYIP,2018-12-31 20:50:43+00:00,2019-01-01 00:00:47+00:00,2019-01-01 00:00:00+00:00,36.09745789,-115.1542854,609.6,42.23051427,-83.50388638,2514.6
ABW768,,424564,VQ-BRJ,B748,,UUDD,2018-12-31 20:51:29+00:00,2019-01-01 04:14:11+00:00,2019-01-01 00:00:00+00:00,36.30505371,113.0957222,9144,55.44948772,37.8378582,342.9
DAL1389,,a6f3c0,N547US,B752,KMSP,KLAX,2018-12-31 20:51:45+00:00,2019-01-01 00:07:37+00:00,2019-01-01 00:00:00+00:00,44.88804187,-93.23527266,304.8,33.93881588,-118.3684731,144.78
UAE126,,8964a7,,,LOWW,OMDB,2018-12-31 20:51:47+00:00,2019-01-01 02:12:18+00:00,2019-01-01 00:00:00+00:00,48.11219167,16.57247103,0,25.24491119,55.36923726,-60.96
CES5099,,780d19,B-1607,A320,,,2018-12-31 20:51:47+00:00,2019-01-01 05:42:36+00:00,2019-01-01 00:00:00+00:00,17.50685352,101.5813555,10668,12.69827271,121.5956379,7185.66
GIA717,,8a03c2,PK-GPR,A333,YMML,WIII,2018-12-31 20:52:07+00:00,2019-01-01 03:36:19+00:00,2019-01-01 00:00:00+00:00,-37.66053772,144.8189723,0,-6.12385378,106.6907896,114.3
SWA2800,,abec26,N8677A,B738,KHOU,KBOS,2018-12-31 20:52:12+00:00,2019-01-01 00:01:35+00:00,2019-01-01 00:00:00+00:00,29.6311511,-95.30580408,304.8,42.38191223,-70.9968983,-22.86
ACA114,,c01e28,C-FLKX,A321,CYVR,CYYZ,2018-12-31 20:52:13+00:00,2019-01-01 01:23:38+00:00,2019-01-01 00:00:00+00:00,49.18891002,-123.1980093,-304.8,43.66690063,-79.67464003,335.28
AFR191,,3.95E+12,F-GSPJ,B772,VOBL,LFPG,2018-12-31 20:52:37+00:00,2019-01-01 07:17:16+00:00,2019-01-01 00:00:00+00:00,13.20684814,77.72850826,914.4,48.99613953,2.626295823,22.86
VOI967,,0d0984,XA-VLM,A320,KLAS,MMMX,2018-12-31 20:52:37+00:00,2019-01-01 00:08:15+00:00,2019-01-01 00:00:00+00:00,36.08372498,-115.1620674,609.6,19.40899658,-99.11791665,2377.44
FDX1,,ac5fd6,N897FD,B77L,EGSS,MS62,2018-12-31 20:52:37+00:00,2019-01-01 06:24:46+00:00,2019-01-01 00:00:00+00:00,51.87399654,0.218429565,0,35.06643677,-89.86642643,2240.28
QTR002,,06a10e,,,EGLL,OTHH,2018-12-31 20:52:45+00:00,2019-01-01 02:45:33+00:00,2019-01-01 00:00:00+00:00,51.46490479,-0.467141641,-304.8,25.23513794,51.61432902,76.2
CSC8909,,7815a7,,,,NZAA,2018-12-31 20:52:58+00:00,2019-01-01 06:23:11+00:00,2019-01-01 00:00:00+00:00,16.641075,119.7373417,11277.6,-37.00987244,174.7939999,-7.62
TAP1485,,49514c,CS-TJL,A21N,LPPT,GOBD,2018-12-31 20:52:58+00:00,2019-01-01 00:50:24+00:00,2019-01-01 00:00:00+00:00,38.81553521,-9.117126465,304.8,14.64239502,-17.07256449,160.02
KLM807,,484cba,PH-BVF,B77W,EHAM,RCTP,2018-12-31 20:53:14+00:00,2019-01-01 08:21:40+00:00,2019-01-01 00:00:00+00:00,52.3140564,4.760246277,-304.8,25.02763367,121.158549,335.28
DAL2143,,ac583f,N895DN,,KMSP,KPHX,2018-12-31 20:53:26+00:00,2019-01-01 00:02:27+00:00,2019-01-01 00:00:00+00:00,44.89018327,-93.24833568,609.6,33.44078064,-111.9804565,434.34
AFR727,,396442,F-GZCC,A332,,LFPG,2018-12-31 20:53:33+00:00,2019-01-01 04:37:27+00:00,2019-01-01 00:00:00+00:00,11.66345215,-14.1754887,10972.8,48.99531555,2.610943134,-38.1
JAI121,,800389,VT-JEK,B77W,EGLL,VIDP,2018-12-31 20:53:55+00:00,2019-01-01 04:49:54+00:00,2019-01-01 00:00:00+00:00,51.46475582,-0.481567383,-304.8,28.53749938,77.11061365,228.6
DAL1512,,a99b83,N718TW,B752,KLAS,KJFK,2018-12-31 20:54:23+00:00,2019-01-01 00:57:29+00:00,2019-01-01 00:00:00+00:00,36.09190343,-115.1573473,609.6,40.68264771,-73.72558594,228.6
WJA551,,c083aa,C-GXWJ,B736,CYOW,,2018-12-31 20:54:44+00:00,2019-01-01 02:10:58+00:00,2019-01-01 00:00:00+00:00,45.33764338,-75.62217898,304.8,51.34544243,-111.3411713,11109.96
XSR670,,a8dbc9,N670AS,E50P,,KFTW,2018-12-31 20:54:47+00:00,2019-01-01 00:29:04+00:00,2019-01-01 00:00:00+00:00,35.2794342,-82.75617599,3962.4,32.78041077,-97.33892212,441.96
SWA1562,,abef79,N8684F,B738,KMDW,KOAK,2018-12-31 20:54:51+00:00,2019-01-01 00:56:55+00:00,2019-01-01 00:00:00+00:00,41.81629944,-87.82133623,1219.2,37.70586951,-122.2208106,-38.1
XOJ783,,aa9dc1,N783XJ,C750,KGJT,KBCT,2018-12-31 20:55:04+00:00,2019-01-01 00:25:59+00:00,2019-01-01 00:00:00+00:00,39.12680054,-108.5294574,1219.2,26.36793234,-80.15688383,388.62
UAE4,,8960ec,A6-EDK,A388,EGLL,OMDB,2018-12-31 20:55:19+00:00,2019-01-01 03:41:52+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.468444824,-304.8,25.24704755,55.36236169,-68.58
DAL1950,,ab34ea,N821DN,B739,KDTW,KLAX,2018-12-31 20:55:38+00:00,2019-01-01 01:28:27+00:00,2019-01-01 00:00:00+00:00,42.28512004,-83.32267584,914.4,33.95443726,-118.379255,167.64
UAE26,,8963dd,A6-EPN,B77W,EGPF,OMDB,2018-12-31 20:55:54+00:00,2019-01-01 03:46:27+00:00,2019-01-01 00:00:00+00:00,55.85865784,-4.457702637,0,25.24780655,55.36594391,
SKW3395,,a1388c,N178SY,E75L,KDAL,KSFO,2018-12-31 20:55:55+00:00,2019-01-01 00:25:45+00:00,2019-01-01 00:00:00+00:00,32.83126831,-96.84003296,304.8,37.62281799,-122.3792803,-30.48
SKW3346,,a4bd24,N404SY,,KTUS,KVUO,2018-12-31 20:56:19+00:00,2019-01-01 00:03:55+00:00,2019-01-01 00:00:00+00:00,32.10200423,-110.9226211,914.4,45.60164112,-122.6381836,-53.34
DAL1109,,a95dba,N702TW,B752,KSEA,KJFK,2018-12-31 20:56:27+00:00,2019-01-01 01:40:22+00:00,2019-01-01 00:00:00+00:00,47.43496135,-122.3081149,0,40.66662598,-73.73815918,129.54
AZA672,,4caa6d,EI-EJO,A332,LIRF,SBGL,2018-12-31 20:56:44+00:00,2019-01-01 08:24:23+00:00,2019-01-01 00:00:00+00:00,41.81474304,12.22634749,0,-22.76399774,-43.10816447,609.6
SWA3027,,abfdaf,N8719Q,,KMDW,KLAX,2018-12-31 20:56:46+00:00,2019-01-01 00:54:25+00:00,2019-01-01 00:00:00+00:00,41.8291626,-87.8201502,914.4,33.95473674,-118.3759689,182.88
UAE93P,,896473,A6-EUI,A388,LFPG,OMDB,2018-12-31 20:56:51+00:00,2019-01-01 03:13:29+00:00,2019-01-01 00:00:00+00:00,48.99517822,2.547912598,0,25.23977377,55.37536909,-68.58
SWA2399,,ab6247,N8321D,B738,KHOU,KHHR,2018-12-31 20:56:52+00:00,2019-01-01 00:09:29+00:00,2019-01-01 00:00:00+00:00,29.63053894,-95.3028048,304.8,33.93960571,-118.3605334,160.02
ASA1305,,a84706,N632VA,A320,KISM,KSFO,2018-12-31 20:56:59+00:00,2019-01-01 02:16:55+00:00,2019-01-01 00:00:00+00:00,28.33578853,-81.43556483,1524,37.61114502,-122.3570738,-22.86
ASA159,,a30460,N294AK,,KSEA,PANC,2018-12-31 20:57:37+00:00,2019-01-01 00:34:44+00:00,2019-01-01 00:00:00+00:00,47.4276992,-122.3081853,0,61.18904114,-150.0085994,160.02
DAL2812,,abe930,N867DN,B739,KJFK,KU42,2018-12-31 20:57:49+00:00,2019-01-01 01:47:11+00:00,2019-01-01 00:00:00+00:00,40.60947224,-73.79722595,304.8,40.5939238,-111.9523066,2316.48
UAL718,,a0ad1b,N14240,B738,MMMX,KSFO,2018-12-31 20:57:55+00:00,2019-01-01 01:10:46+00:00,2019-01-01 00:00:00+00:00,19.47528076,-99.0032959,2743.2,37.61616335,-122.3688872,-45.72
ASA1006,,acddbe,N928VA,,KLAX,KDCA,2018-12-31 20:58:04+00:00,2019-01-01 00:57:05+00:00,2019-01-01 00:00:00+00:00,33.93649292,-118.4140077,0,38.80155945,-77.03272944,243.84
AZU8750,,e49074,,,SBKP,LPPT,2018-12-31 20:58:04+00:00,2019-01-01 06:08:41+00:00,2019-01-01 00:00:00+00:00,-23.01850891,-47.11916282,609.6,38.76507258,-9.14465332,-30.48
ALK504,,770590,4R-ALP,A333,EGLL,VCBI,2018-12-31 20:58:12+00:00,2019-01-01 06:41:25+00:00,2019-01-01 00:00:00+00:00,51.46485901,-0.474935996,-304.8,7.225233175,79.62507051,1432.56
VOI417,,0d0a21,XA-VLZ,A321,MMTJ,MMTJ,2018-12-31 20:58:16+00:00,2019-01-01 01:42:47+00:00,2019-01-01 00:00:00+00:00,32.54252806,-116.9805721,0,32.53871155,-116.9519348,175.26
RWD700,,06e00f,9XR-WN,A332,OMDB,EBMB,2018-12-31 20:58:17+00:00,2019-01-01 14:35:57+00:00,2019-01-01 00:00:00+00:00,25.26068736,55.36500463,-304.8,50.9017065,4.535217285,-45.72
ASA745,,a2c43e,N278AK,B739,,KSEA,2018-12-31 20:58:19+00:00,2019-01-01 01:36:25+00:00,2019-01-01 00:00:00+00:00,33.7999971,-84.58059311,2438.4,47.42853714,-122.3181857,15.24
MSR959,,10153,SU-GDP,B77W,,,2018-12-31 20:58:28+00:00,2019-01-01 03:01:08+00:00,2019-01-01 00:00:00+00:00,20.20394897,75.87839944,9448.8,29.62426758,32.57858276,7520.94
UAE35Q,,89618c,A6-EEM,A388,EDDM,OMDB,2018-12-31 20:58:50+00:00,2019-01-01 02:40:08+00:00,2019-01-01 00:00:00+00:00,48.34527969,11.80408771,0,25.25404358,55.3693517,
ELY336,,73806c,4X-EKF,B738,EHAM,LLBG,2018-12-31 20:58:58+00:00,2019-01-01 01:18:26+00:00,2019-01-01 00:00:00+00:00,52.31365915,4.758237566,-304.8,32.01011011,34.87465528,
NKS1167,,ac7419,N901NK,A20N,KORD,KPHX,2018-12-31 20:59:20+00:00,2019-01-01 00:46:58+00:00,2019-01-01 00:00:00+00:00,41.96651653,-87.87574236,609.6,33.44080004,-111.9732728,464.82
BAW199,,4007f2,G-YMMG,B772,EGLL,VABB,2018-12-31 20:59:21+00:00,2019-01-01 05:18:58+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.47454834,-304.8,19.08988953,72.87159102,
QTR172,,06a0e5,,,ESSA,OTHH,2018-12-31 20:59:38+00:00,2019-01-01 02:37:29+00:00,2019-01-01 00:00:00+00:00,59.61242159,17.94588286,304.8,25.23518372,51.61432902,76.2
MXD178,,7503db,9M-LNV,B738,YMML,WMKK,2018-12-31 20:59:49+00:00,2019-01-01 07:33:17+00:00,2019-01-01 00:00:00+00:00,-37.68557274,144.8410631,0,2.687484741,101.7354002,228.6
SWA3734,,abaafe,N8509U,B738,KDEN,KSFB,2018-12-31 20:59:52+00:00,2019-01-01 00:00:29+00:00,2019-01-01 00:00:00+00:00,39.8772583,-104.6330726,1524,28.71372986,-81.29069402,1310.64
ASH6057,,ac2bb7,N88326,E75L,KRNO,KIAH,2018-12-31 20:59:53+00:00,2019-01-01 00:15:10+00:00,2019-01-01 00:00:00+00:00,39.52011108,-119.7695458,1219.2,29.99345398,-95.24241728,449.58
WJA1199,,c08096,C-GWSB,B736,KPHX,CYYZ,2018-12-31 21:00:06+00:00,2019-01-01 00:26:29+00:00,2019-01-01 00:00:00+00:00,33.43079131,-112.0197405,304.8,43.66599907,-79.67599051,320.04
OMA144,,70c0a4,A4O-DA,A332,LIMC,,2018-12-31 21:00:11+00:00,2019-01-01 02:33:16+00:00,2019-01-01 00:00:00+00:00,45.63394837,8.722045898,0,23.85257527,57.16927582,5897.88
BAW138,,406948,G-STBH,B77W,VABB,EGLL,2018-12-31 21:00:28+00:00,2019-01-01 06:55:05+00:00,2019-01-01 00:00:00+00:00,19.09251022,72.8699725,-304.8,51.46495056,-0.434034193,-137.16
CFYUT,,c0417c,C-FYUT,PC12,,CYHU,2018-12-31 21:00:40+00:00,2019-01-01 00:18:29+00:00,2019-01-01 00:00:00+00:00,49.99105163,-66.71418061,3962.4,45.52871704,-73.40175084,60.96
RAM589,,02001c,CN-RNM,B737,,,2018-12-31 21:01:08+00:00,2019-01-01 00:05:43+00:00,2019-01-01 00:00:00+00:00,32.94410706,-8.033917236,5486.4,12.66137075,-15.32534951,3741.42
FDX12,,abc948,N859FD,B77L,,KOAK,2018-12-31 21:01:12+00:00,2019-01-01 05:59:23+00:00,2019-01-01 00:00:00+00:00,32.89329529,130.0326416,9448.8,37.70846558,-122.224712,-83.82
DAL2265,,abf09e,N869DN,B739,KSFO,,2018-12-31 21:01:38+00:00,2019-01-01 00:59:40+00:00,2019-01-01 00:00:00+00:00,37.61225296,-122.3771269,-304.8,33.73305499,-84.49361801,3284.22
DAL394,,a8eaea,N674DL,B752,,KSGS,2018-12-31 21:01:45+00:00,2019-01-01 00:25:41+00:00,2019-01-01 00:00:00+00:00,25.09281999,-76.49189499,10972.8,44.84446897,-93.10926484,701.04
ASA1097,,ab97ff,N846VA,A320,KIAD,KLAX,2018-12-31 21:01:47+00:00,2019-01-01 02:33:16+00:00,2019-01-01 00:00:00+00:00,38.94432197,-77.45610046,0,33.93571472,-118.3991537,53.34
DAL1232,,a8e279,N6715C,B752,KSEA,,2018-12-31 21:01:47+00:00,2019-01-01 01:03:17+00:00,2019-01-01 00:00:00+00:00,47.42816472,-122.3080444,0,33.73170497,-84.50489044,3246.12
UAE86,,896194,A6-EEU,A388,LSZH,OMDB,2018-12-31 21:01:52+00:00,2019-01-01 03:13:26+00:00,2019-01-01 00:00:00+00:00,47.46183014,8.551088333,0,25.2449913,55.37160238,-68.58
JAI236,,800721,VT-JWU,A333,VOBL,EHAM,2018-12-31 21:02:06+00:00,2019-01-01 07:22:26+00:00,2019-01-01 00:00:00+00:00,13.20668366,77.73304186,914.4,52.31412506,4.754371643,
DLH506,,3c4b29,D-ABYI,B748,EDDF,SBGR,2018-12-31 21:02:28+00:00,2019-01-01 08:29:37+00:00,2019-01-01 00:00:00+00:00,50.03572083,8.547580117,-304.8,-23.43988968,-46.49119059,746.76
IRM102,,7335a9,,,,EDDM,2018-12-31 21:02:33+00:00,2019-01-01 08:29:46+00:00,2019-01-01 00:00:00+00:00,43.55374146,79.77837141,11582.4,48.34375763,11.76857582,327.66
BAW105,,448441,,,EGLL,OMDB,2018-12-31 21:02:35+00:00,2019-01-01 03:42:25+00:00,2019-01-01 00:00:00+00:00,51.46485901,-0.473154429,-304.8,25.26131581,55.34694456,-68.58
CFG290,,3c4aa9,D-ABUI,B763,EDDF,,2018-12-31 21:02:39+00:00,2019-01-01 07:45:49+00:00,2019-01-01 00:00:00+00:00,50.03273392,8.526980751,-304.8,-31.25788879,17.28655647,11590.02
CBJ361,,781134,B-8982,A332,,LEMD,2018-12-31 21:02:58+00:00,2019-01-01 05:50:24+00:00,2019-01-01 00:00:00+00:00,51.37351343,88.90922546,10972.8,40.48036194,-3.54309082,419.1
DAL2931,,ac1466,N878DN,B739,KMSP,KPDX,2018-12-31 21:03:16+00:00,2019-01-01 00:04:24+00:00,2019-01-01 00:00:00+00:00,44.88920567,-93.23761731,304.8,45.60187388,-122.613739,-38.1
ELY2374,,738054,4X-EHE,B739,EDDB,LLBG,2018-12-31 21:03:21+00:00,2019-01-01 00:37:29+00:00,2019-01-01 00:00:00+00:00,52.37103478,13.49905831,-304.8,32.00583894,34.88290904,
ASA22,,a4f5a0,N419AS,B739,KSEA,KORD,2018-12-31 21:03:50+00:00,2019-01-01 00:45:16+00:00,2019-01-01 00:00:00+00:00,47.42880249,-122.3083878,0,42.00279236,-87.85067472,525.78
WJA2325,,c080a6,C-GWSR,B738,MMSD,,2018-12-31 21:03:54+00:00,2019-01-01 00:57:54+00:00,2019-01-01 00:00:00+00:00,23.12113953,-109.7173129,304.8,50.04602051,-113.5721789,11277.6
QFA2,,7c4928,VH-OQI,A388,EGLL,YSSY,2018-12-31 21:03:57+00:00,2019-01-01 19:12:34+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.474416372,-304.8,-33.91828634,151.1687279,106.68
